,words,scores,casa_produttrice,category,decade
66,kid,1.0221223992326642,2000,aardman,aardman
67,father,1.0214737992742828,2000,aardman,aardman
68,grand,1.0186271824364863,2000,aardman,aardman
69,huh,1.015250871848688,2000,aardman,aardman
70,english,1.0147395408309157,2000,aardman,aardman
71,chicken,1.0025121243115136,2000,aardman,aardman
72,la,0.9904081346359054,2000,aardman,aardman
73,welcome,0.987633220865092,2000,aardman,aardman
74,live,0.9843551229835564,2000,aardman,aardman
75,morning,0.965449402162427,2000,aardman,aardman
76,em,0.944659051414108,2000,aardman,aardman
77,ah,0.940647310732804,2000,aardman,aardman
78,um,0.9310317719946924,2000,aardman,aardman
79,aah,0.9066700435006332,2000,aardman,aardman
80,guy,0.9007830648972444,2000,aardman,aardman
81,soft,0.8970273785387235,2000,aardman,aardman
82,supposed,0.8966486683503918,2000,aardman,aardman
83,ha,0.8902001820956081,2000,aardman,aardman
84,kids,0.8845111423969899,2000,aardman,aardman
85,change,0.8819323716064366,2000,aardman,aardman
86,happen,0.8585144879820967,2000,aardman,aardman
87,uncle,0.8566814524900509,2000,aardman,aardman
88,word,0.8559096533444464,2000,aardman,aardman
89,waiting,0.8551135871476713,2000,aardman,aardman
90,hi,0.8284333783242145,2000,aardman,aardman
91,pal,0.8237871523438292,2000,aardman,aardman
92,nope,0.8231318780236807,2000,aardman,aardman
93,baby,0.8023154079039211,2000,aardman,aardman
94,list,0.7938148959347002,2000,aardman,aardman
95,heading,0.7894336435231071,2000,aardman,aardman
96,dr,0.7876066365105396,2000,aardman,aardman
97,killing,0.7870279644190638,2000,aardman,aardman
98,honey,0.78034727856209,2000,aardman,aardman
0,ugly,4.4757135418296,2000,blue,blue
1,ice,4.107653499966969,2000,blue,blue
2,animal,4.0119937913527925,2000,blue,blue
3,protect,3.651099124718245,2000,blue,blue
4,fat,3.594460722275793,2000,blue,blue
5,daddy,3.475269716033392,2000,blue,blue
6,attack,3.423149514868227,2000,blue,blue
7,wild,3.4162221502795984,2000,blue,blue
8,buddy,3.3524894147154067,2000,blue,blue
9,starting,3.0697823996866185,2000,blue,blue
10,guys,2.8767184865123943,2000,blue,blue
11,kids,2.7953461182465515,2000,blue,blue
12,whoa,2.775413360424708,2000,blue,blue
13,mommy,2.382266210263981,2000,blue,blue
14,wow,2.3428886514809237,2000,blue,blue
15,hungry,2.285926355680675,2000,blue,blue
16,em,2.261831901294141,2000,blue,blue
17,strong,2.184243193504505,2000,blue,blue
18,guy,2.1836322378206727,2000,blue,blue
19,uh,2.1415231291043177,2000,blue,blue
20,uncle,2.135640807560389,2000,blue,blue
21,gotta,2.125768747029671,2000,blue,blue
22,dad,2.0471664908961418,2000,blue,blue
23,hi,1.9769038826632888,2000,blue,blue
24,poor,1.9560947380826903,2000,blue,blue
25,dude,1.8505678290400704,2000,blue,blue
26,moving,1.814880294072836,2000,blue,blue
27,feet,1.8125374916886496,2000,blue,blue
28,alive,1.804339135581424,2000,blue,blue
29,message,1.7776098190245126,2000,blue,blue
30,eye,1.6978088252392454,2000,blue,blue
31,sleep,1.6758610126985196,2000,blue,blue
32,family,1.668781462766228,2000,blue,blue
33,huh,1.665859334085807,2000,blue,blue
34,mom,1.621495633024319,2000,blue,blue
35,straight,1.6099558058063017,2000,blue,blue
36,weather,1.5714367037097159,2000,blue,blue
37,lives,1.5524634027451727,2000,blue,blue
38,crazy,1.5206547942316189,2000,blue,blue
39,touch,1.5102405075258791,2000,blue,blue
40,actually,1.4944885571732902,2000,blue,blue
41,sounds,1.4936162679077394,2000,blue,blue
42,save,1.4925555278957408,2000,blue,blue
43,dead,1.4626261136099643,2000,blue,blue
44,perfect,1.4623304264814958,2000,blue,blue
45,captain,1.4421355084763428,2000,blue,blue
46,mr,1.4306581593608074,2000,blue,blue
47,fall,1.4240443627958508,2000,blue,blue
48,probably,1.4184987704376002,2000,blue,blue
49,shut,1.3917422421119492,2000,blue,blue
50,fast,1.3716216342820269,2000,blue,blue
51,travel,1.3665699619232292,2000,blue,blue
52,animals,1.3527770772879506,2000,blue,blue
53,fun,1.3514622795298952,2000,blue,blue
54,hole,1.3479973923840802,2000,blue,blue
55,covered,1.3454253278549553,2000,blue,blue
56,point,1.3097620903367615,2000,blue,blue
57,ya,1.2991319316236571,2000,blue,blue
58,tree,1.2930719845133454,2000,blue,blue
59,everybody,1.2845425435050948,2000,blue,blue
60,breathe,1.2686558913623167,2000,blue,blue
61,hit,1.2517842867793865,2000,blue,blue
62,flying,1.2466561922580939,2000,blue,blue
63,king,1.245612833431465,2000,blue,blue
64,danger,1.2376769333364348,2000,blue,blue
65,wanna,1.212712528063452,2000,blue,blue
66,lose,1.2108775387381705,2000,blue,blue
67,funny,1.2005639634431016,2000,blue,blue
68,second,1.19810118036278,2000,blue,blue
69,later,1.1965526303105902,2000,blue,blue
70,friends,1.1810537658803535,2000,blue,blue
71,saying,1.1786806653673918,2000,blue,blue
72,somebody,1.1505302791148413,2000,blue,blue
73,rule,1.149438890157113,2000,blue,blue
74,kid,1.1213725476562733,2000,blue,blue
75,headed,1.1140417890100602,2000,blue,blue
76,eat,1.0958139711913797,2000,blue,blue
77,car,1.0775267844136385,2000,blue,blue
78,built,1.0769322384875286,2000,blue,blue
79,dog,1.0607592977620368,2000,blue,blue
80,ooh,1.0447765290366489,2000,blue,blue
81,ago,1.0428672841112383,2000,blue,blue
82,wants,1.0407491016304644,2000,blue,blue
83,hmm,1.0150814827531405,2000,blue,blue
84,ship,1.014556985530056,2000,blue,blue
85,god,1.0102507546881028,2000,blue,blue
86,sir,1.000775495700558,2000,blue,blue
87,live,0.9911674469568941,2000,blue,blue
88,father,0.9779641857083096,2000,blue,blue
89,morning,0.9680832781554428,2000,blue,blue
90,years,0.9627315956197744,2000,blue,blue
91,master,0.95810631375121,2000,blue,blue
92,la,0.9476684855624864,2000,blue,blue
93,break,0.940165782626777,2000,blue,blue
94,talking,0.934675129722349,2000,blue,blue
95,supposed,0.9237752951511936,2000,blue,blue
96,means,0.9237654686545196,2000,blue,blue
97,queen,0.920672270731232,2000,blue,blue
0,biggest,4.342874444905489,2000,disney,disney
1,scary,4.088360318444028,2000,disney,disney
2,buddy,4.021166474357317,2000,disney,disney
3,stick,3.8912357411292153,2000,disney,disney
4,honey,3.606878446198951,2000,disney,disney
5,baby,3.4177412489323413,2000,disney,disney
6,guys,3.333719295898001,2000,disney,disney
7,ends,3.225534612362383,2000,disney,disney
8,dear,3.034247059736882,2000,disney,disney
9,follow,3.0010895232304335,2000,disney,disney
10,fish,2.9339775166129063,2000,disney,disney
11,ain,2.8825789757287352,2000,disney,disney
12,mom,2.7951144308681446,2000,disney,disney
13,eyes,2.6670371342199983,2000,disney,disney
14,star,2.6319105839337125,2000,disney,disney
15,ball,2.618206612386519,2000,disney,disney
16,lead,2.523090732944784,2000,disney,disney
17,second,2.432473960041585,2000,disney,disney
18,blue,2.399270877478774,2000,disney,disney
19,listening,2.3496122770754253,2000,disney,disney
20,whoa,2.346326614399274,2000,disney,disney
21,everybody,2.3249631931905257,2000,disney,disney
22,ha,2.244084400259041,2000,disney,disney
23,wow,2.2068564187923787,2000,disney,disney
24,uh,2.130539019383645,2000,disney,disney
25,brother,2.062812418656433,2000,disney,disney
26,dad,2.03618238117547,2000,disney,disney
27,comin,2.0249727235862687,2000,disney,disney
28,actually,2.0142285781828573,2000,disney,disney
29,save,2.0122955489053083,2000,disney,disney
30,monster,1.9718348420478429,2000,disney,disney
31,yep,1.9627011319534369,2000,disney,disney
32,used,1.9335333161483583,2000,disney,disney
33,friend,1.854842312829947,2000,disney,disney
34,size,1.8239346148447864,2000,disney,disney
35,alive,1.8065518603631017,2000,disney,disney
36,shall,1.752317581286,2000,disney,disney
37,ah,1.7151147770443893,2000,disney,disney
38,mission,1.7006780565985873,2000,disney,disney
39,aah,1.6859235885420594,2000,disney,disney
40,ship,1.6742006163642071,2000,disney,disney
41,brilliant,1.6694858083497617,2000,disney,disney
42,captain,1.6417157565744005,2000,disney,disney
43,la,1.6092156779675904,2000,disney,disney
44,problem,1.6085642716282549,2000,disney,disney
45,quiet,1.6031392284776584,2000,disney,disney
46,ma,1.6003878688228648,2000,disney,disney
47,till,1.5243223585220689,2000,disney,disney
48,ohh,1.4657302979751776,2000,disney,disney
49,deep,1.449051193210837,2000,disney,disney
50,mr,1.4443853839324938,2000,disney,disney
51,huh,1.4433683872564789,2000,disney,disney
52,guy,1.4222134762404506,2000,disney,disney
53,gotta,1.3971518514765477,2000,disney,disney
54,ya,1.395794415584109,2000,disney,disney
55,eh,1.3763552033668287,2000,disney,disney
56,game,1.3527832567804476,2000,disney,disney
57,kid,1.3093355708037064,2000,disney,disney
58,remind,1.2867450864971233,2000,disney,disney
59,panic,1.2853007914471966,2000,disney,disney
60,king,1.257677881814292,2000,disney,disney
61,poor,1.2494248292153427,2000,disney,disney
62,tiny,1.2450903891814695,2000,disney,disney
63,boss,1.2416873926576397,2000,disney,disney
64,win,1.241077913725511,2000,disney,disney
65,dance,1.1987457599305977,2000,disney,disney
66,cause,1.1976448326640858,2000,disney,disney
67,times,1.1697393144549748,2000,disney,disney
68,dog,1.167383670985758,2000,disney,disney
69,school,1.1271750451751823,2000,disney,disney
70,tough,1.122394158660029,2000,disney,disney
71,guess,1.1191100796919993,2000,disney,disney
72,mark,1.111135296258818,2000,disney,disney
73,tree,1.1058547021433554,2000,disney,disney
74,finding,1.0937143691344946,2000,disney,disney
75,ugly,1.091390177277381,2000,disney,disney
76,area,1.089914635133205,2000,disney,disney
77,calm,1.0855587740115644,2000,disney,disney
78,ooh,1.0746695578193377,2000,disney,disney
79,truly,1.0725094139252231,2000,disney,disney
80,car,1.0665426746929665,2000,disney,disney
81,wanna,1.0497211927799164,2000,disney,disney
82,ow,1.0058876293380774,2000,disney,disney
83,hmm,1.0044947766212828,2000,disney,disney
84,horrible,1.0004389211693565,2000,disney,disney
85,god,0.9992666449674308,2000,disney,disney
86,company,0.9910738970253928,2000,disney,disney
87,sir,0.9897913859798858,2000,disney,disney
88,means,0.9854352997374752,2000,disney,disney
89,piece,0.970316553977702,2000,disney,disney
90,father,0.9669800759876376,2000,disney,disney
91,earth,0.958372130980946,2000,disney,disney
92,stories,0.95077723503969,2000,disney,disney
93,queen,0.9025007851341486,2000,disney,disney
94,men,0.8982227863215778,2000,disney,disney
95,swear,0.8971845837251373,2000,disney,disney
96,em,0.8900162904576817,2000,disney,disney
97,goin,0.8851524947313354,2000,disney,disney
0,dad,2.606203158489338,2000,disney,disney
1,captain,2.58983028245423,2000,disney,disney
2,ship,2.3394762000760285,2000,disney,disney
3,mom,2.2721008055552767,2000,disney,disney
4,car,1.94328963222744,2000,disney,disney
5,goin,1.9237961483618131,2000,disney,disney
6,sea,1.875009569995009,2000,disney,disney
7,whoa,1.843725644353132,2000,disney,disney
8,dog,1.81545407836662,2000,disney,disney
9,dogs,1.812186634573232,2000,disney,disney
10,magic,1.7822204837268116,2000,disney,disney
11,birthday,1.7788136570225792,2000,disney,disney
12,monkey,1.7451014913596619,2000,disney,disney
13,mountain,1.7423633835027568,2000,disney,disney
14,god,1.7040482436758648,2000,disney,disney
15,ooh,1.6691971123217049,2000,disney,disney
16,mrs,1.6623012439444889,2000,disney,disney
17,tea,1.6094837563952533,2000,disney,disney
18,moon,1.6011840450430732,2000,disney,disney
19,darling,1.5882655158486825,2000,disney,disney
20,ya,1.5635063283158963,2000,disney,disney
21,mr,1.5561451498183516,2000,disney,disney
22,north,1.5514477832781697,2000,disney,disney
23,city,1.5154004272547568,2000,disney,disney
24,train,1.5077533313546627,2000,disney,disney
25,school,1.507471328054919,2000,disney,disney
26,comin,1.4882450907462708,2000,disney,disney
27,wanna,1.4857156290790672,2000,disney,disney
28,dance,1.4742644430882033,2000,disney,disney
29,hero,1.469123853609854,2000,disney,disney
30,guys,1.4521044808533476,2000,disney,disney
31,whoo,1.44823401877068,2000,disney,disney
32,ahh,1.446502625441632,2000,disney,disney
33,ow,1.4408155103645108,2000,disney,disney
34,bird,1.4339046774157962,2000,disney,disney
35,tree,1.4233386992609929,2000,disney,disney
36,birds,1.4136059207590852,2000,disney,disney
37,kid,1.3954190100412935,2000,disney,disney
38,kids,1.3710847680102491,2000,disney,disney
39,machine,1.3710302334528222,2000,disney,disney
40,gotta,1.353909211786588,2000,disney,disney
41,buddy,1.3479917017228151,2000,disney,disney
42,music,1.3382872177337457,2000,disney,disney
43,outta,1.329769808518516,2000,disney,disney
44,rock,1.2984974040625832,2000,disney,disney
45,father,1.264525964279406,2000,disney,disney
46,shh,1.2534360709480479,2000,disney,disney
47,board,1.248823064470941,2000,disney,disney
48,nature,1.2422539381425466,2000,disney,disney
49,children,1.238817556387975,2000,disney,disney
50,em,1.226683426179518,2000,disney,disney
51,class,1.2074973191754468,2000,disney,disney
52,lookin,1.2072186982032054,2000,disney,disney
53,tail,1.199041149027772,2000,disney,disney
54,store,1.1769241728178408,2000,disney,disney
55,guy,1.1710780413122024,2000,disney,disney
56,english,1.1675082046233871,2000,disney,disney
57,giant,1.161228323346177,2000,disney,disney
58,horrible,1.1590669664959552,2000,disney,disney
59,money,1.1581355576907109,2000,disney,disney
60,officer,1.1421006178229385,2000,disney,disney
61,fellas,1.1327650255590087,2000,disney,disney
62,cup,1.1321507976667138,2000,disney,disney
63,state,1.1317492599476435,2000,disney,disney
64,baby,1.129286326664278,2000,disney,disney
65,wings,1.123780702854131,2000,disney,disney
66,brother,1.1207409482435875,2000,disney,disney
67,escape,1.116553855702459,2000,disney,disney
68,tiny,1.1129104916337624,2000,disney,disney
69,leg,1.1072378139865828,2000,disney,disney
70,king,1.1019503583631325,2000,disney,disney
71,sky,1.0870768884337294,2000,disney,disney
72,eh,1.0865008892824917,2000,disney,disney
73,huh,1.0675824019058635,2000,disney,disney
74,danger,1.0585799670127545,2000,disney,disney
75,child,1.0584925309835764,2000,disney,disney
76,sir,1.0551157485699676,2000,disney,disney
77,pal,1.0544838157318337,2000,disney,disney
78,hi,1.0524186539181228,2000,disney,disney
79,miles,1.0451410168807234,2000,disney,disney
80,fly,1.04351700132727,2000,disney,disney
81,park,1.0433005251488985,2000,disney,disney
82,higher,1.0424924019999695,2000,disney,disney
83,flowers,1.039285242368504,2000,disney,disney
84,brilliant,1.036110627400472,2000,disney,disney
85,building,1.0359764360179604,2000,disney,disney
86,shake,1.0358883339633536,2000,disney,disney
87,country,1.0349060791956644,2000,disney,disney
88,green,1.0327682690768605,2000,disney,disney
89,kiss,1.0324906195386196,2000,disney,disney
90,town,1.0293923037634016,2000,disney,disney
91,land,1.0270539998912225,2000,disney,disney
92,fellow,1.0236913571370116,2000,disney,disney
93,sister,1.0218067894517662,2000,disney,disney
94,coffee,1.0199570758046121,2000,disney,disney
95,ate,1.0157163109662524,2000,disney,disney
96,roll,1.0122408111526389,2000,disney,disney
0,god,4.32978182197677,2000,disney,disney
1,dad,4.286316643150408,2000,disney,disney
2,mrs,3.2643567491648913,2000,disney,disney
3,game,3.068378557014116,2000,disney,disney
4,cause,2.9872618217184663,2000,disney,disney
5,aah,2.9402799591274587,2000,disney,disney
6,mom,2.908147214872736,2000,disney,disney
7,wondering,2.889680618559683,2000,disney,disney
8,past,2.8364743334014912,2000,disney,disney
9,promise,2.793101333795289,2000,disney,disney
10,wear,2.616961904184825,2000,disney,disney
11,mr,2.547189531222359,2000,disney,disney
12,uh,2.2990304409450544,2000,disney,disney
13,car,2.2022646876854206,2000,disney,disney
14,dr,2.1685197602132877,2000,disney,disney
15,class,2.161753059909921,2000,disney,disney
16,chance,2.141029542521684,2000,disney,disney
17,guys,2.1062386381881337,2000,disney,disney
18,office,1.9760579369666196,2000,disney,disney
19,week,1.890370860005632,2000,disney,disney
20,ladies,1.8820083306172168,2000,disney,disney
21,ask,1.8756437613258472,2000,disney,disney
22,ooh,1.8095425368305091,2000,disney,disney
23,girl,1.793961322384809,2000,disney,disney
24,second,1.7863315062429368,2000,disney,disney
25,gotta,1.7518679492315303,2000,disney,disney
26,baby,1.7248962178557727,2000,disney,disney
27,weeks,1.705452799837561,2000,disney,disney
28,whoa,1.7032191906445862,2000,disney,disney
29,captain,1.6506688334876605,2000,disney,disney
30,hour,1.6284805807366245,2000,disney,disney
31,line,1.6173947453793187,2000,disney,disney
32,hell,1.5915702585777267,2000,disney,disney
33,pass,1.56742384297508,2000,disney,disney
34,honor,1.5668650644046398,2000,disney,disney
35,sense,1.5637793616261928,2000,disney,disney
36,em,1.5609293871316074,2000,disney,disney
37,check,1.5502030230483426,2000,disney,disney
