,Title,Year,Decade,House,Category,Flesch_Kincaid_score,flesch_score,dale_chall_score,spache_score,ari_score,coleman_liau_score,smog_score,linsear_write_score,Flesch_Kincaid_gl,flesch_gl,dale_chall_gl,spache_gl,ari_gl,coleman_liau_gl,smog_gl,linsear_write_gl,num_words,num_terms,rttr,cttr,mltd,Movie_len,Avg_WordLen_Movie,Avg_PhrLen_Movie,Avg_WordLen_Phrase,Num_Adjectives,Num_Adverbs,Short_Phrases%
166,The AristoCats,1970,1970,Disney,Animation,0.3665709918248116,0.4824829227102896,0.10959735183859044,0.15725818424595372,0.4938476750004686,0.8163142770475801,0.4198804213621892,0.17528332433890986,2,6,10,4,0,3,7,2,0.33874630933454464,0.505962521294719,0.7251304511736104,0.7251304511736107,0.5541469231268391,0.26096491228070173,0.1586638830897703,0.37103594080338265,0.21333333333333337,0.3856143856143856,0.33451704545454547,0.04414682539682539
167,Robin Hood,1973,1970,Disney,Animation,0.3166705402330687,0.5673030949956162,0.14483494654649753,0.2160233381977632,0.465954473081206,0.7933787356699692,0.3435121570749796,0.1604214633798193,2,5,10,5,0,2,6,2,0.3430047694753577,0.5523850085178876,0.7957460865576526,0.7957460865576529,0.6630256076466312,0.26403508771929823,0.14196242171189977,0.37420718816067644,0.1777777777777778,0.4045954045954046,0.3224431818181818,0.17030985500846396
168,A Goofy Movie,1995,1990,Disney,Animation,0.6440045524229934,0.0,1.0,1.0,0.5016393139627182,0.8274973345468941,0.6699122823520354,0.23917569985323045,5,8,14,9,0,3,8,3,0.31875993640699524,0.653747870528109,1.0,1.0000000000000002,0.6106950838926809,0.34824561403508775,0.21711899791231726,0.2526427061310782,0.19111111111111112,0.5424575424575424,0.04332386363636364,0.23236279016970315
169,Mulan,1998,1990,Disney,Animation,0.3668503450250029,0.6033661147141031,0.17289900833670846,0.2595084182406322,0.4703050617178116,0.7966768616876737,0.4128161163740275,0.28515096598938694,2,5,10,5,0,2,7,4,0.33772427890074946,0.50809199318569,0.7298685339197215,0.7298685339197217,0.6402405452901224,0.21995614035087718,0.20041753653444672,0.40803382663847776,0.19259259259259254,0.34965034965034963,0.21946022727272727,0.10339970083794421
170,DuckTales The Movie - Treasure of the Lost Lamp,1990,1990,Disney,Animation,0.29014233645809034,0.6090757126823365,0.13902524793652693,0.15630818946239633,0.44462203537700223,0.7749015641270864,0.3104072885326753,0.15065262226183349,1,5,10,4,0,2,6,2,0.28344310697251873,0.4612436115843271,0.7211504620832714,0.7211504620832716,0.9247132738633428,0.20877192982456141,0.13361169102296455,0.38054968287526425,0.1777777777777778,0.2917082917082917,0.2585227272727273,0.05965329189897328
171,Beauty and the Beast,1991,1990,Disney,Animation,0.3270111375145009,0.6769327404901689,0.30734897545638673,0.41215545790273533,0.35500276381338924,0.7117576533908235,0.3566465030039082,0.2790657701250102,2,5,13,6,0,0,6,4,0.45769929593459,0.5400340715502555,0.6579741271626953,0.6579741271626955,0.27830268015927595,0.3543859649122807,0.10438413361169097,0.3636363636363636,0.1318518518518519,0.5084915084915085,0.4140625,0.21861218109752698
172,The Lion King,1994,1990,Disney,Animation,0.3073952186742817,0.5887788631121769,0.10962936032911064,0.13262512056777542,0.4313384079020622,0.7692175203478799,0.3832948244235945,0.16818439861356616,2,5,10,4,0,2,6,2,0.40773336361571655,0.5114991482112436,0.6604774233950087,0.660477423395009,0.4631572729125576,0.33026315789473687,0.11273486430062629,0.35835095137420714,0.15555555555555545,0.37162837162837165,0.38423295454545453,0.07435254803675856
173,Tarzan,1999,1990,Disney,Animation,0.2850044273062513,0.6294264026077578,0.07632199147950093,0.07322396043461255,0.4382393937050452,0.7740268861334987,0.35131516420015485,0.16420722350789713,1,5,8,4,0,2,6,2,0.2685101067454009,0.3786201022146508,0.591904860959874,0.5919048609598743,0.4895598770608022,0.20460526315789473,0.1189979123173277,0.35623678646934454,0.197037037037037,0.21178821178821178,0.26207386363636365,0.027618737296156652
174,Aladdin,1992,1990,Disney,Animation,0.29107408689749725,0.6717435858340974,0.2984349371121833,0.3649628189963985,0.3425026074992096,0.7107968187747596,0.3287871116865718,0.21095725400329451,1,5,13,6,0,0,6,3,0.4894957983193277,0.6277683134582623,0.7532986244382194,0.7532986244382196,0.3809385226236055,0.39320175438596494,0.11273486430062629,0.34989429175475684,0.15555555555555545,0.5734265734265734,0.421875,0.13804381727908013
175,Pocahontas,1995,1990,Disney,Animation,0.26135694711517005,0.7385560395621766,0.32388640314076944,0.3805754871016052,0.3070644611470227,0.6844116787888259,0.29337470246817565,0.21853049076616488,1,5,13,6,0,-1,6,3,0.4438451056098115,0.4914821124361158,0.5998242063021619,0.5998242063021622,0.2449107723302519,0.3592105263157895,0.1148225469728601,0.35623678646934454,0.10222222222222221,0.5654345654345654,0.37215909090909094,0.17331716637272193
176,The Nightmare Before Christmas,1993,1990,Disney,Animation,0.4574009172420012,0.4681580318542866,0.0808895072528969,0.2310945135745145,0.6142957244003249,0.8950780154509536,0.5358493237264526,0.3300845390301056,3,6,8,5,3,5,8,4,0.3208607767431297,0.5076660988074958,0.7504853898784893,0.7504853898784896,0.4767515482867498,0.28618421052631576,0.08141962421711901,0.36892177589852004,0.10370370370370374,0.36663336663336665,0.3224431818181818,0.8668601012687035
177,The Rescuers Down Under,1990,1990,Disney,Animation,0.2842788215107385,0.6171683917661883,0.09079425888486904,0.11346673644964178,0.4401144189022777,0.7704188504236525,0.3063056271862835,0.14775891816743314,1,5,10,4,0,2,6,2,0.2708948444242561,0.4160988074957411,0.6572633691652146,0.6572633691652148,0.5608616135624229,0.1986842105263158,0.12108559498956162,0.37103594080338265,0.18814814814814818,0.2837162837162837,0.26420454545454547,0.06808185121438134
178,The Hunchback of Notre Dame,1996,1990,Disney,Animation,0.36747873630597017,0.5349235860689636,0.08963463676649364,0.14678068934252242,0.5055819692374096,0.8309650643662039,0.439029455104627,0.22675476059971014,2,5,8,4,0,3,7,3,0.41710197592550535,0.6222316865417377,0.8163009436130784,0.8163009436130786,0.6396012160412701,0.2914473684210526,0.14613778705636749,0.40486257928118385,0.19407407407407407,0.4045954045954046,0.38707386363636365,0.02787565578263253
179,A Bug's Life,1998,1990,Disney,Animation,0.25917385118676217,0.6571605899682327,0.07813893578881748,0.1063562993241336,0.4144406387977973,0.7484379169169226,0.3000089316969431,0.14120889706063658,1,5,8,4,0,1,6,2,0.5051101521689757,0.59412265758092,0.6943587512961013,0.6943587512961016,0.4439660120046133,0.3907894736842105,0.1148225469728601,0.35835095137420714,0.17925925925925923,0.4515484515484515,0.4865056818181818,0.04226020892687559
180,Toy Story,1995,1990,Disney,Animation,0.2680594606205824,0.6335299047665046,0.11853112684254785,0.15131366331104099,0.4218821473299995,0.7500872839529878,0.30275520008811363,0.13493399463318725,1,5,10,4,0,1,6,2,0.43169429934135817,0.5672913117546848,0.7204451695495845,0.7204451695495848,0.5423465933474616,0.3572368421052632,0.1169102296450939,0.3245243128964059,0.18814814814814818,0.37462537462537465,0.37073863636363635,0.05917061414443613
181,Toy Story 2,1999,1990,Disney,Animation,0.27298566247384576,0.6251154176116192,0.10123538719177903,0.14267903465365073,0.4196151265766622,0.7488350516705591,0.3085071079044316,0.13608660754087212,1,5,10,4,0,1,6,2,0.46746536452418797,0.5988074957410563,0.7325608272138378,0.732560827213838,0.5151272498570413,0.37521929824561406,0.10855949895615868,0.33720930232558133,0.1777777777777778,0.4275724275724276,0.3771306818181818,0.06275173404545975
182,Hercules,1997,1990,Disney,Animation,0.2883589586211276,0.6578879807043903,0.2152051963318531,0.2741230860700325,0.3948332745647572,0.7485847439939365,0.3493755104991713,0.195636054610818,1,5,12,5,0,1,6,2,0.4978991596638655,0.6758943781942078,0.8116395708523838,0.8116395708523836,0.5879684121025146,0.3817982456140351,0.10855949895615868,0.3763213530655391,0.1511111111111112,0.5314685314685315,0.4325284090909091,0.20060163151370144
183,Snow White and the Seven Dwarfs,1937,1930,Disney,Animation,0.23719728746919955,0.7196911706074052,0.05750931314365715,0.1113715737285429,0.4239232982934667,0.7639366353598382,0.2231577062030461,0.15523773566052987,1,5,8,4,0,1,5,2,0.2302407449466273,0.36030664395229983,0.6101327643121011,0.6101327643121013,0.2707821103874798,0.19912280701754387,0.09394572025052195,0.3234672304439746,0.16296296296296298,0.25274725274725274,0.2137784090909091,0.05662117886566784
184,Night Crossing,1982,1980,Disney,Live Action,0.2954314252919046,0.60133755134287,0.047919220275716164,0.07072228592667129,0.4576803166139126,0.7853440298117007,0.32693281469221225,0.15399727977766142,1,5,8,4,0,2,6,2,0.363275039745628,0.4931856899488927,0.6766395120571641,0.676639512057164,0.6703365569179243,0.26710526315789473,0.12943632567849683,0.35623678646934454,0.2088888888888889,0.36163836163836166,0.3494318181818182,0.1296053589631571
185,The Devil and Max Devlin,1981,1980,Disney,Live Action,0.3285853059254718,0.6045873495083325,0.15387186403458364,0.21368846738441785,0.4362094327197641,0.7798627575257652,0.36645157457580013,0.2167494891679029,2,5,10,5,0,2,6,3,0.5535430388371565,0.5966780238500852,0.6616953794081932,0.6616953794081935,0.4342983592866033,0.39956140350877195,0.10229645093945716,0.38583509513742065,0.13629629629629625,0.5844155844155844,0.5951704545454546,0.328053397091054
186,Midnight Madness,1980,1980,Disney,Live Action,0.2561463218775396,0.6774212441090262,0.12045371306182152,0.14817053330636942,0.4211898592458317,0.7596132975599786,0.3023195827438614,0.15474610832822805,1,5,10,4,0,1,6,2,0.4666136724960254,0.5536626916524702,0.6698075691843423,0.6698075691843424,0.5616764831819798,0.3831140350877193,0.11273486430062629,0.33720930232558133,0.197037037037037,0.3956043956043956,0.37642045454545453,0.13842444980169533
187,The Journey of Natty Gann,1985,1980,Disney,Live Action,0.1592853536920288,0.813737098332016,0.0993782190535718,0.09761103746321463,0.33487210191461714,0.6701466609301193,0.17784098438761875,0.10635145838057003,0,9,10,4,0,-1,5,1,0.2680558709970475,0.3428449744463373,0.5268897209984793,0.5268897209984793,0.4693440324622822,0.23925438596491228,0.06054279749478075,0.2896405919661733,0.1585185185185185,0.22277722277722278,0.2663352272727273,0.14354259908874642
188,Cheetah,1989,1980,Disney,Live Action,0.31667752176558056,0.578772712425625,0.08950762858949912,0.1039392278731036,0.4460967619732947,0.7820726900343283,0.3792904283553459,0.1743602455588996,2,5,8,4,0,2,6,2,0.3965478083125142,0.538756388415673,0.7126413656808113,0.7126413656808115,0.8017007536298464,0.27631578947368424,0.12734864300626303,0.38266384778012674,0.21185185185185196,0.36663336663336665,0.3963068181818182,0.0460435038212816
189,Something Wicked This Way Comes,1983,1980,Disney,Live Action,0.7308001786568771,0.347310544114682,0.13617199239330047,0.4346625260514857,0.8365179476131751,0.9027797226336414,0.6752705272541855,0.7735268370226543,6,6,10,6,7,6,9,11,0.2842380195321372,0.44718909710391824,0.6949532203267763,0.6949532203267765,0.6607253105335593,0.12828947368421054,0.1148225469728601,0.6194503171247356,0.19111111111111112,0.26973026973026976,0.24857954545454547,0.04185773074661964
190,Honey I Shrunk the Kids,1989,1980,Disney,Live Action,0.2252233628812744,0.7155437333144263,0.0992395149112164,0.10454042764266104,0.4076443318069364,0.7410060257625444,0.26988027296897743,0.1345665587825833,1,5,10,4,0,1,6,2,0.37712923007040655,0.4514480408858603,0.5971835924333088,0.5971835924333089,0.6041134690516063,0.2837719298245614,0.10229645093945716,0.3657505285412262,0.20000000000000007,0.27972027972027974,0.3778409090909091,0.00816588677860354
191,Return to Snowy River,1988,1980,Disney,Live Action,0.2797750767964242,0.6390517007260312,0.08049732278594646,0.09385857611742933,0.460545285102858,0.7904450941110772,0.33961352256249244,0.16303816807526186,1,5,8,4,0,2,6,2,0.2439813763343175,0.4011925042589438,0.6685865903677746,0.6685865903677746,0.829552847765572,0.16074561403508772,0.13361169102296455,0.43657505285412257,0.16296296296296298,0.21978021978021978,0.2599431818181818,0.06866091920769929
192,The Last Flight of Noahs Ark,1980,1980,Disney,Live Action,0.2689712324078797,0.658058189665069,0.10173429669568756,0.0985723532656928,0.429648153626485,0.7673409622089122,0.29720312253630765,0.15836542081016744,1,5,10,4,0,1,6,2,0.4072791278673632,0.4944633730834753,0.6353107724404776,0.6353107724404778,0.5835880684114457,0.2914473684210526,0.10647181628392477,0.39746300211416485,0.1703703703703704,0.37662337662337664,0.39701704545454547,0.02787565578263253
193,Flight of the Navigator,1986,1980,Disney,Live Action,0.5775169651361268,0.3930027694665261,0.15627175805300608,0.32731368709519937,0.677622302732558,0.8912940096026521,0.6419678977190053,0.4803569268538986,5,6,10,5,4,5,8,7,0.3846241199182376,0.522572402044293,0.7001449426578948,0.7001449426578952,0.7534156025636609,0.21513157894736842,0.12526096033402923,0.514799154334038,0.18814814814814818,0.3046953046953047,0.37357954545454547,0.05276184547893231
194,Tex,1982,1980,Disney,Live Action,0.2786171600245548,0.6782584776725802,0.07901535377467782,0.11962426427238583,0.4446704458118708,0.7855074222244038,0.2970388552661771,0.19307738920666825,1,5,8,4,0,2,6,2,0.5280490574608222,0.5570698466780238,0.6276208505423148,0.6276208505423149,0.7364542938491732,0.31644736842105264,0.09185803757828803,0.4883720930232557,0.13037037037037036,0.3826173826173826,0.5561079545454546,0.03317491380113689
195,Popeye,1980,1980,Disney,Live Action,0.2972215436324078,0.6237690954101964,0.14148885135541067,0.17446582631483676,0.4310358062187297,0.7728915567618686,0.3633665160588284,0.1808764374752988,1,5,10,4,0,2,6,2,0.3225641607994549,0.444633730834753,0.6423914690319864,0.6423914690319867,0.325147494989911,0.25855263157894737,0.10438413361169097,0.32135306553911197,0.21037037037037032,0.2997002997002997,0.27840909090909094,0.07124720127084194
196,Condorman,1981,1980,Disney,Live Action,0.3519810249134165,0.5134303540828542,0.14926523662338895,0.14536162515559414,0.44629168781258266,0.7822615203044322,0.43575559419596377,0.18058012455407849,2,6,10,4,0,2,7,2,0.2869066545537134,0.4591141396933561,0.7124725198674651,0.7124725198674651,0.6732032150923765,0.19736842105263158,0.14405010438413357,0.42494714587737836,0.18666666666666665,0.2677322677322677,0.23863636363636365,0.1255731922398589
197,Herbie Goes Bananas,1980,1980,Disney,Live Action,0.32682097200521354,0.552353465369662,0.12052321267387787,0.1479958562239886,0.45109527100449,0.7836696489156239,0.3760160691357613,0.16711145439242475,2,5,10,4,0,2,6,2,0.36895298660004544,0.5741056218057922,0.7981128449581434,0.7981128449581436,0.7178040410412487,0.2743421052631579,0.12943632567849683,0.3636363636363636,0.21037037037037032,0.3156843156843157,0.31676136363636365,0.0547802516482606
198,Never Cry Wolf,1983,1980,Disney,Live Action,0.6337262665829142,0.18255368161626384,0.16650926346327774,0.28688621841588635,0.7018239449586547,0.9474935195116524,0.7782342194807785,0.4072722273560895,5,7,10,5,5,7,9,6,0.10157846922552803,0.3304940374787053,0.8571567721301447,0.857156772130145,0.8253247439678263,0.037061403508771934,0.22129436325678487,0.755813953488372,0.125925925925926,0.14385614385614387,0.09730113636363637,0.1745418888276031
199,The Watcher In The Woods,1980,1980,Disney,Live Action,0.27854142059098114,0.6371531727016282,0.08037376071418477,0.060280862950966026,0.4392288188547949,0.7733647429000593,0.29304337145193937,0.15515828705870385,1,5,8,4,0,2,6,2,0.2664092664092664,0.3479557069846678,0.5382087283585055,0.5382087283585055,0.5445056796310498,0.1875,0.12526096033402923,0.39217758985200846,0.18074074074074076,0.17882117882117882,0.28551136363636365,0.03587805492567397
200,Return to Oz,1985,1980,Disney,Live Action,0.30747561126203704,0.5748938831620838,0.07292852904786795,0.06900575551511368,0.4329767423627383,0.7654890904788461,0.3988427381488753,0.15727709455418762,2,5,8,4,0,1,7,2,0.32960481489893256,0.3973594548551959,0.5558626643672165,0.5558626643672167,0.4995455899969477,0.22653508771929826,0.12943632567849683,0.40591966173361516,0.20000000000000007,0.2517482517482518,0.3210227272727273,0.05031873242024622
201,One Magic Christmas,1985,1980,Disney,Live Action,0.26751256057220263,0.6791162627074288,0.0913467052900374,0.1334969398758623,0.4374600595773525,0.7776655168953907,0.25171694977910763,0.1715374776838854,1,5,10,4,0,2,6,2,0.3342607313195549,0.3781942078364566,0.5196196387932741,0.5196196387932743,0.4737463726658959,0.22017543859649122,0.10438413361169097,0.42917547568710357,0.16000000000000003,0.24675324675324675,0.34232954545454547,0.0671483706218624
202,The Legend of Lobo,1962,1960,Disney,Live Action,0.6474207303445083,0.34114374634003264,0.18882101358951764,0.3937928708512762,0.6844808506308345,0.8639259536835289,0.6648878948178101,0.5550288024501716,6,6,12,6,4,4,8,8,0.2826481944129003,0.4646507666098808,0.7283790328684658,0.7283790328684658,0.6318868910949071,0.10614035087719298,0.1565762004175365,0.755813953488372,0.14962962962962956,0.3946053946053946,0.26207386363636365,0.0689121176926055
203,The Happiest Millonaire,1967,1960,Disney,Live Action,0.2847975467625798,0.6085059231684231,0.14997911832740718,0.1656668695275244,0.3995490327485382,0.7369091880747283,0.34414585791224617,0.14411682983801613,1,5,10,4,0,1,6,2,0.9310697251873724,0.8943781942078365,0.7822138086547676,0.7822138086547681,0.5674262805292548,0.6640350877192982,0.12734864300626303,0.40380549682875255,0.18666666666666665,0.8291708291708292,0.8089488636363636,0.11780038078947634
204,Son of Flubber,1963,1960,Disney,Live Action,0.4075122559922161,0.4711044715263939,0.11113805523568787,0.17321265595136015,0.5450981980332968,0.8596872707475918,0.4832725327926557,0.2415726798345551,3,6,10,4,2,4,7,3,0.7529525323642972,0.93015332197615,0.9226212668887503,0.9226212668887509,0.7624320461036572,0.42412280701754385,0.17118997912317335,0.5200845665961945,0.20444444444444443,0.6743256743256744,0.7109375,0.033502729154903065
